Field_ID,User_ID,User_Rating,Field_Name,Field_Rating,Field_Types
15,6923,4,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
20,8813,4,Tunas Bugar Badminton Hall,4.3,Badminton
13,5469,5,Pelangi Futsal,4.5,Futsal
12,4904,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4812,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,7881,5,Cililitan Badminton Hall,4.3,Badminton
14,6676,3,Kuningan Village Futsal Field 1,4.3,Futsal
14,6637,3,Kuningan Village Futsal Field 1,4.5,Futsal
12,4768,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,4134,3,AS FUTSAL,4.2,Futsal
19,8094,5,Cililitan Badminton Hall,4.2,Badminton
5,2446,3,GOR Kurnia Badminton Court,4.3,Badminton
14,5751,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,4885,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,864,3,Champion Futsal,4.3,Futsal
13,5444,5,Pelangi Futsal,4.3,Futsal
14,6574,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,5657,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6766,1,Kuningan Village Futsal Field 1,4.3,Futsal
14,6495,4,Kuningan Village Futsal Field 1,4.2,Futsal
5,2338,5,GOR Kurnia Badminton Court,4.3,Badminton
14,6466,4,Kuningan Village Futsal Field 1,4.3,Futsal
14,6455,4,Kuningan Village Futsal Field 1,4.1,Futsal
11,4362,4,Futsal Sani,4.2,Futsal
5,2356,4,GOR Kurnia Badminton Court,4.2,Badminton
10,3831,5,AS FUTSAL,4.5,Futsal
1,740,4,Champion Futsal,4.5,Futsal
1,138,5,Champion Futsal,4.5,Futsal
6,2704,4,Lapangan Bulu Tangkis Patra,4.3,Badminton
13,5392,5,Pelangi Futsal,4.3,Futsal
13,5541,4,Pelangi Futsal,4.6,Futsal
15,6791,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,6,5,Champion Futsal,4.5,Futsal
1,176,5,Champion Futsal,4.2,Futsal
19,8330,4,Cililitan Badminton Hall,4.4,Badminton
2,1124,5,Centro Futsal,4.3,Futsal
14,5855,5,Kuningan Village Futsal Field 1,4.3,Futsal
3,1591,5,Planet Futsal,4.5,Futsal
1,725,4,Champion Futsal,4.2,Futsal
10,3925,4,AS FUTSAL,4.3,Futsal
14,5706,5,Kuningan Village Futsal Field 1,4.2,Futsal
19,8320,4,Cililitan Badminton Hall,4.4,Badminton
2,1181,5,Centro Futsal,4.1,Futsal
11,4389,3,Futsal Sani,4.2,Futsal
10,4206,1,AS FUTSAL,4.3,Futsal
14,5742,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,5257,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3369,3,Go All Futsal,4.5,Futsal
12,4914,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
4,2089,4,Royal Futsal,4.4,Futsal
17,7329,5,Lapangan Bulutangkis Talenta,4.3,Badminton
14,5959,5,Kuningan Village Futsal Field 1,4.3,Futsal
20,8693,5,Tunas Bugar Badminton Hall,4.4,Badminton
2,1192,5,Centro Futsal,4.4,Futsal
17,7418,4,Lapangan Bulutangkis Talenta,4.5,Badminton
12,5005,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,7170,4,Diaz Badminton Hall,4.3,Badminton
3,1792,4,Planet Futsal,4.2,Futsal
4,2028,5,Royal Futsal,4.5,Futsal
6,2656,4,Lapangan Bulu Tangkis Patra,4.2,Badminton
10,3714,5,AS FUTSAL,4.3,Futsal
16,7206,3,Diaz Badminton Hall,4.2,Badminton
10,4050,3,AS FUTSAL,4.5,Futsal
6,2580,5,Lapangan Bulu Tangkis Patra,4.2,Badminton
4,2150,3,Royal Futsal,4.2,Futsal
19,7997,5,Cililitan Badminton Hall,4.2,Badminton
19,8247,4,Cililitan Badminton Hall,4.1,Badminton
11,4244,5,Futsal Sani,4.3,Futsal
13,5494,5,Pelangi Futsal,4.5,Futsal
1,892,1,Champion Futsal,4.5,Futsal
18,7654,5,GOR Badminton Mega Kuningan,4.2,Badminton
5,2487,2,GOR Kurnia Badminton Court,4.6,Badminton
15,6862,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
12,5136,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5379,5,Pelangi Futsal,4.5,Futsal
1,290,5,Champion Futsal,4.2,Futsal
5,2182,5,GOR Kurnia Badminton Court,4.3,Badminton
9,3087,5,Go All Futsal,4.3,Futsal
13,5545,4,Pelangi Futsal,4.4,Futsal
2,1165,5,Centro Futsal,4.6,Futsal
15,6796,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
12,4900,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,577,5,Champion Futsal,4.2,Futsal
10,3590,5,AS FUTSAL,4.1,Futsal
11,4405,3,Futsal Sani,4.5,Futsal
12,5329,3,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6660,3,Kuningan Village Futsal Field 1,4.5,Futsal
12,4922,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
20,8541,5,Tunas Bugar Badminton Hall,4.2,Badminton
19,8439,2,Cililitan Badminton Hall,4.4,Badminton
17,7386,4,Lapangan Bulutangkis Talenta,4.5,Badminton
12,4631,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3974,4,AS FUTSAL,4.6,Futsal
7,2765,5,Supreme Arena Badminton,4.6,Badminton
7,2877,5,Supreme Arena Badminton,4.5,Badminton
1,636,4,Champion Futsal,4.1,Futsal
11,4346,4,Futsal Sani,4.4,Futsal
17,7301,5,Lapangan Bulutangkis Talenta,4.4,Badminton
2,910,5,Centro Futsal,4.6,Futsal
15,6824,5,Gedung Bulutangkis Gelora Sunter,4.3,Badminton
14,6102,5,Kuningan Village Futsal Field 1,4.2,Futsal
10,3896,4,AS FUTSAL,4.3,Futsal
13,5522,5,Pelangi Futsal,4.5,Futsal
1,247,5,Champion Futsal,4.4,Futsal
2,1368,4,Centro Futsal,4.3,Futsal
14,6243,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6652,3,Kuningan Village Futsal Field 1,4.5,Futsal
18,7556,5,GOR Badminton Mega Kuningan,4.3,Badminton
9,3113,5,Go All Futsal,4.3,Futsal
3,1748,5,Planet Futsal,4.5,Futsal
12,5004,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2769,5,Supreme Arena Badminton,4.4,Badminton
2,1093,5,Centro Futsal,4.3,Futsal
16,7094,5,Diaz Badminton Hall,4.5,Badminton
6,2731,2,Lapangan Bulu Tangkis Patra,4.3,Badminton
9,3307,4,Go All Futsal,4.5,Futsal
1,50,5,Champion Futsal,4.5,Futsal
12,4919,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5460,5,Pelangi Futsal,4.5,Futsal
1,744,4,Champion Futsal,4.3,Futsal
14,6626,3,Kuningan Village Futsal Field 1,4.4,Futsal
2,1423,4,Centro Futsal,4.6,Futsal
8,3012,5,Lapangan Badminton Tomang,4.5,Badminton
1,827,3,Champion Futsal,4.3,Futsal
9,3162,5,Go All Futsal,4.5,Futsal
1,428,5,Champion Futsal,4.3,Futsal
14,5733,5,Kuningan Village Futsal Field 1,4.2,Futsal
19,8466,1,Cililitan Badminton Hall,4.1,Badminton
11,4238,5,Futsal Sani,4.5,Futsal
12,5080,4,Futsal Court Cilandak Sport Centre,4.5,Futsal
18,7570,5,GOR Badminton Mega Kuningan,4.3,Badminton
3,1881,4,Planet Futsal,4.2,Futsal
19,8211,4,Cililitan Badminton Hall,4.5,Badminton
18,7527,5,GOR Badminton Mega Kuningan,4.3,Badminton
14,6561,4,Kuningan Village Futsal Field 1,4.3,Futsal
20,8730,4,Tunas Bugar Badminton Hall,4.2,Badminton
19,7875,5,Cililitan Badminton Hall,4.4,Badminton
2,1036,5,Centro Futsal,4.4,Futsal
2,904,5,Centro Futsal,4.5,Futsal
18,7742,4,GOR Badminton Mega Kuningan,4.3,Badminton
3,1762,5,Planet Futsal,4.2,Futsal
19,7998,5,Cililitan Badminton Hall,4.6,Badminton
15,6833,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
18,7583,5,GOR Badminton Mega Kuningan,4.5,Badminton
18,7567,5,GOR Badminton Mega Kuningan,4.2,Badminton
5,2419,4,GOR Kurnia Badminton Court,4.5,Badminton
12,4901,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2846,5,Supreme Arena Badminton,4.4,Badminton
2,1202,5,Centro Futsal,4.2,Futsal
4,2095,4,Royal Futsal,4.5,Futsal
12,4745,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5615,3,Pelangi Futsal,4.2,Futsal
10,4047,3,AS FUTSAL,4.5,Futsal
12,4593,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5502,5,Pelangi Futsal,4.1,Futsal
11,4399,3,Futsal Sani,4.5,Futsal
1,683,4,Champion Futsal,4.5,Futsal
12,4703,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8029,5,Cililitan Badminton Hall,4.3,Badminton
3,1943,3,Planet Futsal,4.3,Futsal
20,8695,5,Tunas Bugar Badminton Hall,4.1,Badminton
11,4298,5,Futsal Sani,4.3,Futsal
13,5639,2,Pelangi Futsal,4.4,Futsal
2,1450,4,Centro Futsal,4.5,Futsal
12,5053,4,Futsal Court Cilandak Sport Centre,4.4,Futsal
2,1302,5,Centro Futsal,4.3,Futsal
20,8557,5,Tunas Bugar Badminton Hall,4.2,Badminton
19,7952,5,Cililitan Badminton Hall,4.5,Badminton
12,4693,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
20,8545,5,Tunas Bugar Badminton Hall,4.4,Badminton
2,1051,5,Centro Futsal,4.2,Futsal
10,4000,4,AS FUTSAL,4.4,Futsal
2,943,5,Centro Futsal,4.3,Futsal
14,6384,4,Kuningan Village Futsal Field 1,4.1,Futsal
11,4422,3,Futsal Sani,4.3,Futsal
9,3405,3,Go All Futsal,4.2,Futsal
4,2052,5,Royal Futsal,4.3,Futsal
14,5981,5,Kuningan Village Futsal Field 1,4.3,Futsal
13,5625,3,Pelangi Futsal,4.1,Futsal
11,4374,4,Futsal Sani,4.5,Futsal
12,4921,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,276,5,Champion Futsal,4.2,Futsal
10,3995,4,AS FUTSAL,4.3,Futsal
14,5802,5,Kuningan Village Futsal Field 1,4.4,Futsal
17,7376,5,Lapangan Bulutangkis Talenta,4.4,Badminton
2,956,5,Centro Futsal,4.4,Futsal
2,1312,5,Centro Futsal,4.5,Futsal
1,275,5,Champion Futsal,4.1,Futsal
11,4404,3,Futsal Sani,4.2,Futsal
5,2431,3,GOR Kurnia Badminton Court,4.2,Badminton
19,8433,3,Cililitan Badminton Hall,4.3,Badminton
14,6331,4,Kuningan Village Futsal Field 1,4.5,Futsal
12,4951,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4492,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5083,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6270,5,Kuningan Village Futsal Field 1,4.3,Futsal
3,1766,5,Planet Futsal,4.2,Futsal
19,8083,5,Cililitan Badminton Hall,4.6,Badminton
7,2768,5,Supreme Arena Badminton,4.4,Badminton
2,1351,4,Centro Futsal,4.5,Futsal
12,5118,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
16,7117,4,Diaz Badminton Hall,4.2,Badminton
10,3865,4,AS FUTSAL,4.3,Futsal
14,6307,4,Kuningan Village Futsal Field 1,4.5,Futsal
1,18,5,Champion Futsal,4.2,Futsal
10,3546,5,AS FUTSAL,4.5,Futsal
1,219,5,Champion Futsal,4.5,Futsal
18,7801,4,GOR Badminton Mega Kuningan,4.3,Badminton
14,5866,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6086,5,Kuningan Village Futsal Field 1,4.5,Futsal
12,4850,5,Futsal Court Cilandak Sport Centre,4.3,Futsal
13,5425,5,Pelangi Futsal,4.2,Futsal
5,2500,1,GOR Kurnia Badminton Court,4.2,Badminton
10,3807,5,AS FUTSAL,4.5,Futsal
12,5353,1,Futsal Court Cilandak Sport Centre,4.5,Futsal
1,227,5,Champion Futsal,4.3,Futsal
20,8706,5,Tunas Bugar Badminton Hall,4.3,Badminton
16,6984,5,Diaz Badminton Hall,4.3,Badminton
16,6960,5,Diaz Badminton Hall,4.4,Badminton
2,936,5,Centro Futsal,4.2,Futsal
19,7889,5,Cililitan Badminton Hall,4.5,Badminton
1,507,5,Champion Futsal,4.2,Futsal
4,2132,3,Royal Futsal,4.5,Futsal
12,4972,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2762,5,Supreme Arena Badminton,4.5,Badminton
6,2724,3,Lapangan Bulu Tangkis Patra,4.3,Badminton
14,5703,5,Kuningan Village Futsal Field 1,4.3,Futsal
14,6295,4,Kuningan Village Futsal Field 1,4.2,Futsal
19,7911,5,Cililitan Badminton Hall,4.5,Badminton
1,745,4,Champion Futsal,4.3,Futsal
20,8777,4,Tunas Bugar Badminton Hall,4.3,Badminton
3,1894,3,Planet Futsal,4.2,Futsal
19,8132,5,Cililitan Badminton Hall,4.3,Badminton
14,6717,3,Kuningan Village Futsal Field 1,4.5,Futsal
18,7847,3,GOR Badminton Mega Kuningan,4.6,Badminton
7,2758,5,Supreme Arena Badminton,4.2,Badminton
10,4027,3,AS FUTSAL,4.2,Futsal
19,8299,4,Cililitan Badminton Hall,4.2,Badminton
19,8301,4,Cililitan Badminton Hall,4.3,Badminton
14,6749,1,Kuningan Village Futsal Field 1,4.5,Futsal
1,295,5,Champion Futsal,4.3,Futsal
14,5830,5,Kuningan Village Futsal Field 1,4.3,Futsal
9,3401,3,Go All Futsal,4.2,Futsal
19,8084,5,Cililitan Badminton Hall,4.5,Badminton
12,4879,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,4071,3,AS FUTSAL,4.3,Futsal
9,3171,5,Go All Futsal,4.5,Futsal
1,760,4,Champion Futsal,4.2,Futsal
10,3535,5,AS FUTSAL,4.5,Futsal
18,7634,5,GOR Badminton Mega Kuningan,4.3,Badminton
20,8763,4,Tunas Bugar Badminton Hall,4.4,Badminton
2,1418,4,Centro Futsal,4.5,Futsal
1,444,5,Champion Futsal,4.2,Futsal
19,8053,5,Cililitan Badminton Hall,4.3,Badminton
9,3242,5,Go All Futsal,4.5,Futsal
1,734,4,Champion Futsal,4.1,Futsal
11,4446,1,Futsal Sani,4.4,Futsal
2,1505,3,Centro Futsal,4.2,Futsal
19,7962,5,Cililitan Badminton Hall,4.3,Badminton
3,1587,5,Planet Futsal,4.2,Futsal
10,3849,4,AS FUTSAL,4.2,Futsal
10,3487,5,AS FUTSAL,4.3,Futsal
14,6282,4,Kuningan Village Futsal Field 1,4.3,Futsal
9,3321,4,Go All Futsal,4.2,Futsal
19,8294,4,Cililitan Badminton Hall,4.2,Badminton
10,3698,5,AS FUTSAL,4.2,Futsal
10,3920,4,AS FUTSAL,4.3,Futsal
13,5390,5,Pelangi Futsal,4.5,Futsal
1,67,5,Champion Futsal,4.2,Futsal
10,3909,4,AS FUTSAL,4.3,Futsal
20,8865,3,Tunas Bugar Badminton Hall,4.3,Badminton
13,5558,4,Pelangi Futsal,4.3,Futsal
13,5413,5,Pelangi Futsal,4.5,Futsal
12,4461,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8312,4,Cililitan Badminton Hall,4.2,Badminton
5,2180,5,GOR Kurnia Badminton Court,4.3,Badminton
3,1841,4,Planet Futsal,4.6,Futsal
8,3024,4,Lapangan Badminton Tomang,4.5,Badminton
1,763,4,Champion Futsal,4.3,Futsal
14,6768,1,Kuningan Village Futsal Field 1,4.2,Futsal
19,7899,5,Cililitan Badminton Hall,4.4,Badminton
17,7350,5,Lapangan Bulutangkis Talenta,4.3,Badminton
20,8765,4,Tunas Bugar Badminton Hall,4.5,Badminton
12,4784,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
10,3685,5,AS FUTSAL,4.1,Futsal
11,4229,5,Futsal Sani,4.3,Futsal
3,1648,5,Planet Futsal,4.4,Futsal
2,1355,4,Centro Futsal,4.5,Futsal
6,2716,3,Lapangan Bulu Tangkis Patra,4.2,Badminton
5,2258,5,GOR Kurnia Badminton Court,4.5,Badminton
12,5235,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6391,4,Kuningan Village Futsal Field 1,4.5,Futsal
1,214,5,Champion Futsal,4.2,Futsal
10,4144,3,AS FUTSAL,4.5,Futsal
1,828,3,Champion Futsal,4.5,Futsal
12,5180,4,Futsal Court Cilandak Sport Centre,4.2,Futsal
19,8374,3,Cililitan Badminton Hall,4.2,Badminton
5,2195,5,GOR Kurnia Badminton Court,4.3,Badminton
3,1781,5,Planet Futsal,4.2,Futsal
10,3934,4,AS FUTSAL,4.4,Futsal
17,7374,5,Lapangan Bulutangkis Talenta,4.6,Badminton
15,6813,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
12,5088,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
14,6703,3,Kuningan Village Futsal Field 1,4.5,Futsal
1,107,5,Champion Futsal,4.4,Futsal
2,1250,5,Centro Futsal,4.3,Futsal
16,7179,4,Diaz Badminton Hall,4.4,Badminton
17,7397,4,Lapangan Bulutangkis Talenta,4.4,Badminton
17,7381,4,Lapangan Bulutangkis Talenta,4.6,Badminton
15,6822,5,Gedung Bulutangkis Gelora Sunter,4.5,Badminton
1,42,5,Champion Futsal,4.6,Futsal
8,2971,5,Lapangan Badminton Tomang,4.3,Badminton
16,7013,5,Diaz Badminton Hall,4.2,Badminton
10,4002,4,AS FUTSAL,4.5,Futsal
6,2601,5,Lapangan Bulu Tangkis Patra,4.4,Badminton
2,1224,5,Centro Futsal,4.2,Futsal
5,2233,5,GOR Kurnia Badminton Court,4.2,Badminton
19,7890,5,Cililitan Badminton Hall,4.5,Badminton
12,4629,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,4699,5,Futsal Court Cilandak Sport Centre,4.6,Futsal
7,2911,4,Supreme Arena Badminton,4.3,Badminton
13,5656,1,Pelangi Futsal,4.4,Futsal
17,7304,5,Lapangan Bulutangkis Talenta,4.5,Badminton
1,723,4,Champion Futsal,4.5,Futsal
12,4573,5,Futsal Court Cilandak Sport Centre,4.2,Futsal
5,2299,5,GOR Kurnia Badminton Court,4.4,Badminton
2,1030,5,Centro Futsal,4.4,Futsal
2,1576,1,Centro Futsal,4.5,Futsal
12,4589,5,Futsal Court Cilandak Sport Centre,4.5,Futsal
12,5110,4,Futsal Court Cilandak Sport Centre,4.3,Futsal
9,3067,5,Go All Futsal,4.5,Futsal
18,7802,4,GOR Badminton Mega Kuningan,4.6,Badminton
